Virtual User Script started at : 22/05/2014 16:38:00	[MsgId: MMSG-15967]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0031 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(72): Ayesha Moeder Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.67 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(79): New Customer Ayesha Moeder is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.22 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 20.	[MsgId: MMSG-15965]
Starting iteration 21.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0023 Wasted Time: 0.0023).	[MsgId: MMSG-16871]
Action.c(72): Lanie Smalarz Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.28 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0057 Wasted Time: 0.0056).	[MsgId: MMSG-16871]
Action.c(79): New Customer Lanie Smalarz is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.86 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 21.	[MsgId: MMSG-15965]
Starting iteration 22.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0036 Wasted Time: 0.0035).	[MsgId: MMSG-16871]
Action.c(72): Jaleesa Polintan Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.12 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0055 Wasted Time: 0.0053).	[MsgId: MMSG-16871]
Action.c(79): New Customer Jaleesa Polintan is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.90 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 22.	[MsgId: MMSG-15965]
Starting iteration 23.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0051 Wasted Time: 0.0051).	[MsgId: MMSG-16871]
Action.c(72): Tamekia Flotow Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.39 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0046 Wasted Time: 0.0045).	[MsgId: MMSG-16871]
Action.c(79): New Customer Tamekia Flotow is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.47 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 23.	[MsgId: MMSG-15965]
Starting iteration 24.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0064 Wasted Time: 0.0064).	[MsgId: MMSG-16871]
Action.c(72): Ula Otey Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.70 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0043 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(79): New Customer Ula Otey is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.00 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 24.	[MsgId: MMSG-15965]
Starting iteration 25.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0063 Wasted Time: 0.0063).	[MsgId: MMSG-16871]
Action.c(72): Rosendo Ratel Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.73 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0047 Wasted Time: 0.0046).	[MsgId: MMSG-16871]
Action.c(79): New Customer Rosendo Ratel is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.43 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
