Virtual User Script started at : 22/05/2014 16:20:43	[MsgId: MMSG-15967]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0078 Wasted Time: 0.0077).	[MsgId: MMSG-16871]
Action.c(68): Juan Vanwyhe Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.09 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0064 Wasted Time: 0.0063).	[MsgId: MMSG-16871]
Action.c(75): New Customer Juan Vanwyhe is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.02 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 20.	[MsgId: MMSG-15965]
Starting iteration 21.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0057 Wasted Time: 0.0056).	[MsgId: MMSG-16871]
Action.c(68): Lelia Filion Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.35 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0038 Wasted Time: 0.0038).	[MsgId: MMSG-16871]
Action.c(75): New Customer Lelia Filion is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.68 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 21.	[MsgId: MMSG-15965]
Starting iteration 22.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0029 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(68): Una Frankel Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.17 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0042 Wasted Time: 0.0041).	[MsgId: MMSG-16871]
Action.c(75): New Customer Una Frankel is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.83 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 22.	[MsgId: MMSG-15965]
Starting iteration 23.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0077 Wasted Time: 0.0076).	[MsgId: MMSG-16871]
Action.c(68): Eva Joulwan Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.07 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(75): New Customer Eva Joulwan is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.46 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 23.	[MsgId: MMSG-15965]
Starting iteration 24.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0053).	[MsgId: MMSG-16871]
Action.c(68): Mammie Dormanen Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.98 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0049 Wasted Time: 0.0048).	[MsgId: MMSG-16871]
Action.c(75): New Customer Mammie Dormanen is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.54 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 24.	[MsgId: MMSG-15965]
Starting iteration 25.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0082 Wasted Time: 0.0081).	[MsgId: MMSG-16871]
Action.c(68): Jeannetta Coolidge Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.50 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0060).	[MsgId: MMSG-16871]
Action.c(75): New Customer Jeannetta Coolidge is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.78 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
