Virtual User Script started at : 22/05/2014 16:38:00	[MsgId: MMSG-15967]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0043 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(67): Kanisha Difiora Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.09 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0043 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(74): Kanisha Difiora approved, username is [Kanisha_Difiora]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.21 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 20.	[MsgId: MMSG-15965]
Starting iteration 21.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0032).	[MsgId: MMSG-16871]
Action.c(67): Ayesha Moeder Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.69 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0021 Wasted Time: 0.0021).	[MsgId: MMSG-16871]
Action.c(74): Ayesha Moeder approved, username is [Ayesha_Moeder]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.94 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 21.	[MsgId: MMSG-15965]
Starting iteration 22.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0089 Wasted Time: 0.0088).	[MsgId: MMSG-16871]
Action.c(67): Lanie Smalarz Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.50 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0036 Wasted Time: 0.0036).	[MsgId: MMSG-16871]
Action.c(74): Lanie Smalarz approved, username is [Lanie_Smalarz]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.85 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 22.	[MsgId: MMSG-15965]
Starting iteration 23.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0029 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(67): Jaleesa Polintan Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.93 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0044 Wasted Time: 0.0044).	[MsgId: MMSG-16871]
Action.c(74): Jaleesa Polintan approved, username is [Jaleesa_Polintan]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.63 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 23.	[MsgId: MMSG-15965]
Starting iteration 24.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0068 Wasted Time: 0.0062).	[MsgId: MMSG-16871]
Action.c(67): Tamekia Flotow Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.88 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0021 Wasted Time: 0.0020).	[MsgId: MMSG-16871]
Action.c(74): Tamekia Flotow approved, username is [Tamekia_Flotow]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.31 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 24.	[MsgId: MMSG-15965]
Starting iteration 25.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0024 Wasted Time: 0.0024).	[MsgId: MMSG-16871]
Action.c(67): Ula Otey Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.62 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0027 Wasted Time: 0.0026).	[MsgId: MMSG-16871]
